ItemName_Base.TatteredPaper = "破旧的纸张",
UI_ImmersiveLore_Story_13_Content = "嘿, 伊森, \n\n希望你收到这张纸条时平安无事. 我出去进行了一次大胆的探险, 去寻找补给. 我知道这很危险, 但我们的必需品快用完了, 总得有人去做吧? 别担心, 我已经做好了一切准备. 我带了我可靠的棒球棒、一个装满零食的背包, 还有我的幸运袜 (没错, 就是那双带波点的) . 为了以防万一, 我还留下了一些面包屑, 让你知道我的路线. 好吧, 也许不是真正的面包屑, 因为说实话, 那只会引来僵尸. 但我用一些随机的东西, 比如橡皮鸭和彩色丝带, 标记了路线. 你可别错过! \n\n我出去的时候, 一定会留意你一直在寻找的稀有物品. 谁知道呢, 说不定我会偶然发现一堆罐头食品, 或者一堆隐藏的巧克力. 我会尽力带回一些特别的东西, 让我们振奋起来. \n\n记住, 耐心是关键. 如果你没有立即收到我的消息, 别担心. 可能只是我绊倒了, 或者被松鼠分散了注意力. \n\n坚强起来, 我的朋友. 我会在你不知不觉中回来, 带着补给品和一些有趣的故事与你分享. 在此之前, 请保持积极的态度, 继续跳着那些没有僵尸的舞步. \n\n祝您无畏的拾荒之旅顺利, \n\n大卫",
UI_ImmersiveLore_Story_140_Title = "旧AEBS打印件, 附手写笔记",
UI_ImmersiveLore_Story_141_Title = "顺流而下",
UI_ImmersiveLore_Story_142_Content = "本文由民防办公室应美国陆军的要求编写. 它旨在为留在诺克斯堡紧急避难所 (位于三月岭) 的人员及其家属提供教育, 并帮助他们做好在诺克斯堡紧急避难所 (位于三月岭) 长期居住后返回地面的准备. 内容如下. \n\n离开避难所\n\n请记住遵守以下基本规则: \n\n规则 1 - 有序排队\n虽然离开避难所的兴奋感可能很高, 但混乱和延误可能会危及您和他人的生命. \n\n规则 2 - 佩戴护目镜\n常年居住在避难所会使眼睛对自然阳光敏感. 如果不佩戴护目镜, 可能会导致严重的视力损伤. \n\n规则 3 - 做好准备\n在避难所储备物资后, 做好准备让自己在地面上重新开始生活. 重建你梦想中的美国, 从你开始. \n\n美国政府提案, 第 10101997 号 [67-5]",
UI_ImmersiveLore_Story_142_Title = "构建梦想的计划",
UI_ImmersiveLore_Story_143_Title = "流浪汉的笔记",
UI_ImmersiveLore_Story_144_Content = "所有的路都通向哪里? 它们都通向某个地方. 但路太多了. 它们不可能通向所有地方. 路太多了路. 所有的路都通向哪里? 它们不可能都通向某个地方. 它们都通向所有的地方. 所有的路都通向哪里? 有这么多条路. 它们不可能都通向所有的地方. 但它们也不可能都通向某个地方. 所有的路都通向哪里? 它们不可能都通向某个地方. 但有这么多条路. 它们不可能都通向所有的地方. 有这么多条路. 所有的路都通向哪里? 它们不可能都通向某个地方. 它们都通向所有的地方. 所有的路都通向哪里? 有这么多条路. 它们不可能都通向某个地方. 它们也不可能都通向所有的地方. 所有的路都通向哪里? 有这么多条路. 它们不可能都通向某个地方. 它们也不可能都通向所有的地方. 所有的路都通向哪里? 有这么多条路. 它们不可能都通向所有的地方. 但它们也不可能都通向所有的地方. 某处.",
UI_ImmersiveLore_Story_144_Title = "通往无处的道路",
UI_ImmersiveLore_Story_145_Content = "我没法生火. 要么是因为引火物太湿了, 要么是我生火的速度不够快, 要么是因为其他原因. 已经开始下雪了. 我以为墙应该够厚, 但某个地方有个洞之类的. 太冷了. 我太冷了. 我还有能量棒和两升水, 但天气太冷了, 我啥也吃不下. 我去不了鲍灵格林. 气温达到60华氏度 (约15摄氏度) 的时候我应该返航. 我应该留在圣迈因拉德. 我做不到. 我太冷了. 我只想保持清醒. 但天气太冷了.",
UI_ImmersiveLore_Story_145_Title = "褪色、破损的纸",
UI_ImmersiveLore_Story_147_Title = "WZ4XUI 写的备忘录",
UI_ImmersiveLore_Story_148_Content = "对于任何来查看邮件或访问你最喜欢的BBS的人, 我们很抱歉, 但由于电话中断, 我们无法在本地网络外拨打电话. 如果你一路开车过来, 我们深感抱歉, 但我们和你一样在困境中. \n\n我们仍然开放印刷工作, 当然还有局域网聚会. F-16 V3和我们当地的室内游戏照常开放. 请在使用前和使用前使用键盘旁边的洗手液. 在您的时间段之后! \n\n谢谢, \n您的系统操作员",
UI_ImmersiveLore_Story_148_Title = "打印的客户通知",
UI_ImmersiveLore_Story_149_Title = "遗失的行李标签",
UI_ImmersiveLore_Story_14_Content = "我最亲爱的大卫\n\n你踏上寻找补给的旅程已经数周了, 却依然不见你归来的迹象. 每过一天, 我的心中都充满了担忧和与日俱增的绝望. 我孜孜不倦地搜寻, 希望能找到你存在的线索或踪迹, 但世界依然沉默, 不愿透露你的命运. \n\n日子在一片孤独和未解之谜的阴霾中交织在一起. 我们记忆中曾经鲜活的色彩已然褪色, 被巨大的不确定性所笼罩. 我发现自己不断回想着我们在一起的最后时光, 想知道我是否还能做些什么或说些什么, 让你留在我身边. \n\n在我内心最黑暗的角落里, 我幻想着最糟糕的结果. 你是否遭遇了难以战胜的庞大部落? 你是否被绝望的幸存者伏击, 被自身的绝望所吞噬? 还是这个被遗弃的世界的残酷本质难道就这么把你当成另一个牺牲品? \n\n你离去的痛苦始终如一, 折磨着我的灵魂. 我心中曾经闪烁的希望之光, 如今却难以为继. 我满怀悔恨, 多希望自己能好好地道别, 表达我们深厚的友谊, 以及我对共同度过的时光的感激. \n\n我会继续铭记你, 不是把你当成一个迷失的灵魂, 而是当作一座勇气和韧性的灯塔. 你的记忆将成为我穿越黑暗的指路明灯, 提醒我我们曾经团结一致的力量. \n\n虽然你可能永远也读不到这些文字, 但我怀着沉重的心情写下它们, 希望在命运的某种安排下, 它们能找到你. 如果你还在, 我的朋友, 请知道, 我非常想念你, 你的离去在我的生命中留下了不可磨灭的空白. \n\n带着爱和悲伤, \n\n伊森",
UI_ImmersiveLore_Story_14_Title = "迷失在阴影中",
UI_ImmersiveLore_Story_150_Title = "拿起你们的拖把",
UI_ImmersiveLore_Story_151_Title = "烧烤餐厅的破旧收据",
UI_ImmersiveLore_Story_152_Title = "墨西哥卷饼日菜单",
UI_ImmersiveLore_Story_153_Content = "诺姆的诺姆认识侏儒, 诺姆的侏儒也认识诺姆. 诺姆的诺姆、侏儒诺姆和诺姆的侏儒对诺姆的了解无人能及. 诺姆的诺姆侏儒认识诺姆的诺姆, 诺姆的诺姆认识侏儒诺姆和诺姆的侏儒. 没有一个诺姆的侏儒认识侏儒, 只有侏儒诺姆和诺姆的诺姆侏儒. 诺姆的诺姆、侏儒诺姆和诺姆的侏儒认识像诺姆一样的侏儒. 诺姆喜欢诺姆的诺姆, 诺姆的侏儒和诺姆的侏儒喜欢像诺姆一样的侏儒.",
UI_ImmersiveLore_Story_153_Title = "诺姆牌侏儒",
UI_ImmersiveLore_Story_154_Content = "克里斯和我在这里等了将近两个小时! 你们可能你正忙着去城里采购物资, 但找到这张纸条后请尽快回来. 我们给你留了辆车, 请回我们家. \nXoxo, C & T",
UI_ImmersiveLore_Story_154_Title = "肮脏的信",
UI_ImmersiveLore_Story_155_Content = "我的比斯科蒂诺, 我不知道发生了什么事, 也不知道你为什么离开家, 但如果你找到这封信, 请留在这里, 我们明天再来. \n妈妈很担心你, 奶奶也病了, 我们在这里给你留了一些水和食物. Spots 也很想见到你, 等你回来后和你玩接球游戏. 爱你的爸爸",
UI_ImmersiveLore_Story_155_Title = "苔藓纸条",
UI_ImmersiveLore_Story_156_Title = "撕纸",
UI_ImmersiveLore_Story_157_Content = "…我们以为隔离区能救我们, 但这里也很乱. 我们听说法拉斯湖附近有个避风港, 不过这可能只是谣言. 轻装上阵, 快速行动. 如果我没能成功, 我希望其他人也能找到安宁.",
UI_ImmersiveLore_Story_157_Title = "被遗忘的日记页",
UI_ImmersiveLore_Story_158_Title = "儿童画",
UI_ImmersiveLore_Story_159_Content = "第 42 天. 补给即将耗尽. 外面的活死人数量增加了两倍. 今天看到其中一只试图破坏栅栏——我没想到它们竟然能破坏栅栏. 我会让发电机尽可能的一直运转下去的. 谁捡到这个, 就去取用车库里的工具吧, 希望它们还能用. 如果你看到达琳, 请让她安息. 我已经失败了.",
UI_ImmersiveLore_Story_159_Title = "老人的笔记",
